id,genre,track_name,artist_name,danceability,valence,energy,tempo,loudness,speechiness,instrumentalness
2Cp1j2mF1DZ3XN4ubgaotI,alt-rock,Planetary Motion,Stephen Malkmus & The Jicks,0.389,0.256,0.389,171.313,-9.912,0.0264,0.00735
4kgD89hUKCdmnSlPOksNjK,alt-rock,Me Again,J Mascis,0.44,0.252,0.904,144.545,-5.477,0.0276,0
6C7Zo57KvXSMdMZDW5fzD6,alt-rock,Nowhere Again,Secret Machines,0.461,0.178,0.246,88.446,-7.809,0.03,0.0179
3e2fDgC93LGc9Lbdvr6I9k,alt-rock,River Of Deceit,Mad Season,0.325,0.221,0.657,183.156,-4.02,0.0513,0.848
55MEbqyxZphjB0beZ7YT0f,alt-rock,Birthday,The Sugarcubes,0.738,0.967,0.973,123.12,-5.005,0.0523,0.266
1GM0KQbf5fGB0PmiRL3n2V,alt-rock,Walkin' On The Sun,Smash Mouth,0.487,0.227,0.759,80.958,-5.008,0.0579,0.00028
4z4PB23xYTg1oANmyZovsw,alt-rock,Why Can't I?,Liz Phair,0.563,0.312,0.536,81.094,-7.412,0.0551,0
625QR3rZtbYlpKm2JisGab,alt-rock,Hedonism (Just Because You Feel Good),Skunk Anansie,0.42,0.324,0.902,170.913,-6.106,0.0281,0.000355
2k4cyy2n2nY2xP2D3OXXZw,alt-rock,The Mighty Sparrow,Ted Leo and the Pharmacists,0.306,0.321,0.647,148.087,-6.222,0.0267,0.00602
4L2S9GbwEgwfSbHjTCvNQX,alt-rock,Say Hello 2 Heaven,Temple Of The Dog,0.425,0.138,0.852,147.013,-6.71,0.0336,0.395
6LxszpIXLH0spTVFZo1Fe5,alt-rock,Hunter Eats Hunter,Chevelle,0.675,0.246,0.765,107.207,-7.297,0.0544,0
26j2kE8XkFc3oOHDXNKvSX,alt-rock,Matamoros,The Afghan Whigs,0.446,0.681,0.707,120.517,-10.835,0.032,3.47e-06
5Vabl2l3fV4saVloobNq02,alt-rock,Divining For Water,Eleventh Dream Day,0.64,0.202,0.616,95.492,-7.52,0.0557,0.00283
1xNhYOLcGR14v5JJLe7aaZ,alt-rock,Zone,John Frusciante,0.498,0.723,0.593,154.279,-5.975,0.0291,0.524
3ygfz94pyD2h9rLTQu8BJw,alt-rock,Nothing Left to Lose,Wipers,0.369,0.535,0.905,157.998,-4.987,0.0657,2.06e-06
3US6iSyLP2uS07gjjU2ZkG,alt-rock,Heaven,The Walkmen,0.67,0.63,0.558,80.511,-5.333,0.132,0
5mkGfmJGFZpwK9nA5amOhv,alt-rock,Sex & Candy,Marcy Playground,0.6,0.622,0.811,124.303,-10.073,0.0284,0
2GHYJ0dhVds3PODKnTdiGE,alt-rock,All I Want,Toad The Wet Sprocket,0.0797,0.197,0.851,63.884,-6.005,0.053,0.000102
0uTKTbLNLKun66RFHBtsVt,alt-rock,A Million Random Digits,...And You Will Know Us by the Trail of Dead,0.631,0.671,0.804,79.898,-4.741,0.042,2.82e-05
1ng36571Iyov4HBxUClySn,alt-rock,Pepper,Butthole Surfers,0.56,0.942,0.797,134.863,-6.042,0.0363,1.82e-05
688iWTzQ8rf7P4mKU9UJSr,alt-rock,Web In Front,Archers Of Loaf,0.331,0.347,0.866,139.086,-5.708,0.0286,1.1e-05
3VsYJCWecqxdwAN2Xu3cL5,alt-rock,Game Of Pricks,Guided By Voices,0.54,0.353,0.423,150.135,-4.206,0.0254,0.000482
1HZ3cUZUw5htSFmah1V8Ko,alt-rock,Shine,Collective Soul,0.473,0.0781,0.643,82.95,-5.757,0.0488,0.284
4x3SQvTgvqSTU3nOL1urZh,alt-rock,The Reason,Hoobastank,0.278,0.286,0.855,115.539,-6.418,0.0286,3.57e-05
6MrjShq9pez8velIsinG49,alt-rock,Here & Now,Letters To Cleo,0.745,0.938,0.682,110.857,-4.881,0.0641,0.000129
6zeDYmP3ARpURvpK29Q09P,alt-rock,Someday,Sugar Ray,0.623,0.336,0.594,128.936,-7.47,0.0577,0.622
22N2t0FKbzllN3cyKcLcJs,alt-rock,Shelf In The Room,Days Of The New,0.531,0.606,0.858,174.007,-5.598,0.0547,0.00456
19pQaJUSEtn31fpO6RozaH,alt-rock,A Million Little Pieces,Placebo,0.537,0.538,0.755,134.879,-8.065,0.0383,0.191
5EBDvc4cX8tqalRFGRwm7A,alt-rock,Liar,Built To Spill,0.482,0.791,0.472,163.851,-9.885,0.0315,0.495
4H88C5eMo7CHorvWy2Hr4q,alt-rock,Somebody To Break Your Heart,Robyn Hitchcock,0.512,0.397,0.942,169.804,-5.854,0.0343,0
7cuIQgdm380dPia0PyQAc8,alt-rock,The Last In Line,Various Artists,0.739,0.978,0.554,137.013,-4.199,0.0481,0.000387
2LGAbm0xHNu7scBDVCkFwN,alt-rock,Hey Julie,Fountains Of Wayne,0.649,0.553,0.888,100.975,-4.914,0.0385,0
2lwwrWVKdf3LR9lbbhnr6R,alt-rock,Float On,Modest Mouse,0.318,0.219,0.483,73.113,-8.827,0.0291,0.000784
1DhWMZNuxuaVCF7r12yZ8K,alt-rock,I'm Not the Loving Kind,Mark Lanegan,0.431,0.523,0.938,157.462,-5.901,0.12,0.000856
6lSr3iZTC144PKhvbPFzMp,alt-rock,Blurry,Puddle Of Mudd,0.564,0.899,0.664,123.953,-4.029,0.0326,0
5ZRgBA12LikIUPgTRoMUrJ,alt-rock,Mantra,Sound City - Real to Reel,0.439,0.643,0.83,143.416,-5.378,0.0387,1.41e-06
54dAM9PfABaX5vJ3aFSepP,alt-rock,Hard Sun,Various Artists,0.59,0.564,0.534,131.992,-11.49,0.0356,0.0723
4fd84O8tQzLkTyF3sXIdkh,alt-rock,Mistakes of My Youth,Eels,0.614,0.516,0.568,107.849,-5.298,0.131,0
3YuaBvuZqcwN3CEAyyoaei,alt-rock,Like a Stone,Audioslave,0.638,0.169,0.531,120.974,-10.642,0.0829,0.00418
29fX2FFxtr90gXSK0hkPw0,alt-rock,Harps,The Sea and Cake,0.415,0.622,0.884,113.128,-5.731,0.0573,0
6qHdoyFDpGB7wVW5R0iExG,alt-rock,The Howl Of The Winds,The Thermals,0.506,0.283,0.88,132.162,-3.419,0.256,3.37e-06
6I4vrVjeJn5z8CE8anblST,alt-rock,Metal Zone,The Vines,0.465,0.358,0.811,139.645,-8.799,0.0283,0.0884
3cNQr1CoiXnJoGg6wiMik1,alt-rock,Comedown,Bush,0.649,0.891,0.943,124.077,-11.547,0.0306,0.16
4aVICXthzqhJ0oaExmwHNJ,alt-rock,Girls & Boys,Various Artists,0.57,0.358,0.866,98.551,-5.563,0.0297,0.0887
1G8g2LoR09NtrG4y8NQcJL,alt-rock,Ashes to Ashes,Faith No More,0.393,0.746,0.768,170.023,-6.062,0.0321,0.82
1AuoE6E9GGzncRpGg0Y7vG,alt-rock,It's Your Choice,Brendan Benson,0.399,0.477,0.867,127.678,-5.437,0.0288,0.000453
0CZ48zSBAXNplab4I4T4NN,alt-rock,Total Immersion,Polvo,0.459,0.466,0.688,113.376,-3.382,0.0413,0.00161
7gORDdqOfiM2kTIJN6v1gW,alt-rock,Bedbug Town,Quasi,0.373,0.298,0.567,137.789,-4.648,0.034,0.021
0W7AbEauB7cP4pidLclApe,alt-rock,Hunger Strike,Temple Of The Dog,0.627,0.543,0.489,119.201,-6.487,0.0357,0.000179
7izsUQjOYXVWkmFvEpTakb,alt-rock,Bound For The Floor,Local H,0.585,0.514,0.826,123.39,-3.009,0.0892,0.00033
1RcuH4tHokXAtrkK6OrT7B,alt-rock,The Missing,Deerhunter,0.407,0.61,0.821,99.814,-4.265,0.03,0.000457
55rs5f3NvawRGMO666XqL5,alt-rock,Consoler of the Lonely,The Raconteurs,0.491,0.387,0.942,100.446,-6.639,0.0339,8.22e-05
37EJtTS7jT5WUyXGZzrwnI,alt-rock,Santa Monica,Everclear,0.443,0.601,0.584,139.815,-3.951,0.184,0.0166
3rwTe4gqepNe22qyecMeMf,alt-rock,Indian Summer,Beat Happening,0.394,0.21,0.908,105.185,-2.86,0.0452,7.29e-05
0jcqJ7xIUuirEbQFlhvOLm,alt-rock,Plowed,Various Artists,0.37,0.432,0.917,151.108,-4.886,0.0466,0.714
0sN5bVcf5W4Dq8kop1HqdR,alt-rock,Everyone's On Tour,Nada Surf,0.216,0.136,0.751,201.306,-7.373,0.0715,0.000218
084eENRLEaLFYb74I5uUCZ,alt-rock,Last Night I Dreamt That Somebody Loved Me - 2008 Remaster,The Smiths,0.545,0.543,0.865,99.009,-11.906,0.0568,0.00671
6ZOBP3NvffbU4SZcrnt1k6,alt-rock,Kryptonite,3 Doors Down,0.666,0.955,0.836,104.068,-5.407,0.0543,1.3e-06
1WqMWVafmQbUPFOQfuszFC,alt-rock,You're On Fire,They Might Be Giants,0.454,0.391,0.849,127.962,-6.338,0.0375,0.00014
6xyd8KWUlBxCE9hANhl71N,alt-rock,Heartbreaker,The Walkmen,0.471,0.809,0.71,97.43,-5.893,0.0281,1.45e-05
32uXfxJERzv4RK1gMLXbOA,alt-rock,Sink to the Bottom,Fountains Of Wayne,0.507,0.637,0.588,170.889,-8.48,0.0992,0
6NvRxjfYkkT2SpirAlmsjH,alt-rock,No One Knows,Queens of the Stone Age,0.22,0.442,0.869,125.913,-4.568,0.042,6.2e-05
1BYOCen8xzUBYr5C6SYhuF,alt-rock,The Doomsday Book,...And You Will Know Us by the Trail of Dead,0.508,0.4,0.929,93.01,-7.225,0.0439,7.11e-05
6b9TJfqcmgWLgXnJB2KLSr,alt-rock,What Do You Say,Filter,0.35,0.591,0.853,127.45,-5.767,0.0317,8.18e-06
489LqT23pPrC8CqFFH7CPS,alt-rock,The Lonely LP,The Vaselines,0.281,0.386,0.635,138.544,-8.638,0.0455,0.00427
07G160yYZD2W2gLcla1lmF,alt-rock,Skull - Remastered,Sebadoh,0.528,0.678,0.904,122.372,-4.857,0.214,0.179
5bVOX6eyHsML2sB4aMlZEi,alt-rock,Malibu,Hole,0.417,0.594,0.849,94.267,-4.336,0.0362,0.00449
5uxb9mE0Jd4oEEECxmNxbP,alt-rock,Peaches,The Presidents Of The United States Of America,0.48,0.491,0.863,91.972,-4.11,0.223,0.00191
0nNVR2iDM3eVzEgMi78vQm,alt-rock,Let Me Go,3 Doors Down,0.619,0.375,0.596,128.279,-5.21,0.0924,0.000455
4v1ETu9iDDUZzNzRgM3hcR,alt-rock,Now It's On,Grandaddy,0.425,0.962,0.862,197.515,-6.985,0.293,0
1Fx2xsBMTwd8aHETKE2mOn,alt-rock,If the River Was Whiskey,Spin Doctors,0.493,0.63,0.879,177.937,-4.847,0.0845,0.000167
0QXSKayRWtfxMKHJxVurkZ,alt-rock,Rebel Beat,The Goo Goo Dolls,0.478,0.277,0.827,157.825,-5.135,0.0344,8.56e-06
0E81UOGvTqck6jrS0QCOhF,alt-rock,Man On the Run,Bush,0.523,0.106,0.438,126.028,-5.432,0.0304,3.61e-05
7rbCL7W893Zonbfnevku5s,alt-rock,I Need My Girl,The National,0.385,0.465,0.958,179.893,-6.226,0.0392,0.0195
2mRlBUQVUgWFEN3HUN21tC,alt-rock,Something Beautiful,Oleander,0.713,0.309,0.554,130.089,-4.405,0.0633,0
4iHh9ftZKEtTmqnEYuWlm6,alternative,I: Ferocious Body,Born Gold,0.456,0.293,0.635,170.652,-6.474,0.0279,0.00197
29YBihzQOmat0U74k4ukdx,alternative,Ironic,Alanis Morissette,0.214,0.0762,0.932,140.903,-5.496,0.0375,0.00829
2x0GSYjILjflppGT3NpWtR,alternative,Borders Are...,Serj Tankian,0.54,0.353,0.423,150.135,-5.87,0.0584,0
3ZPTb9HHBRt2VDbsIUFnSD,alternative,Shine,Collective Soul,0.669,0.649,0.389,130.015,-4.739,0.0386,0
5oUV6yWdDM0R9Q2CizRhIt,alternative,New Slang,The Shins,0.505,0.599,0.698,115.013,-8.115,0.0482,0.741
7ArHv3Ry2dWHFwQ8b5BoON,alternative,No. 1 Party Anthem,Arctic Monkeys,0.476,0.557,0.822,115.016,-7.423,0.033,0.143
7kv8sylUuLD2Xo6ogwv897,alternative,Exactly Nothing,Real Estate,0.445,0.0533,0.6,135.284,-4.223,0.0588,0.0055
3cgGJxGri9IBNXvTKaYchA,alternative,Trembling Hands,The Temper Trap,0.403,0.391,0.888,176.483,-5.683,0.0363,5.61e-06
7e8bQb1csn5WvpOc4b5PJg,alternative,Female Robbery,The Neighbourhood,0.503,0.491,0.758,113.96,-14.404,0.0335,0.0138
1VSYFVO0mI1XziboMAJBaO,alternative,Trying to Be Cool,Phoenix,0.564,0.262,0.68,89.938,-3.971,0.0498,0
35aNHKBZWXXbL9KQK7O5Nk,alternative,Hurricane,MS MR,0.71,0.65,0.847,119.944,-5.692,0.0371,0
43O3Iu8mDJy10i6k8SVRXX,alternative,Take It or Leave It,Cage The Elephant,0.512,0.431,0.818,94.022,-10.158,0.0675,0.181
6qRfox98MxG58sqoPPn8QY,alternative,Everybody's Changing,Various Artists,0.428,0.379,0.626,86.02,-5.898,0.0429,0.000751
4Ouhoi2lAhrLJKFzUqEzwl,alternative,Born To Die,Lana Del Rey,0.625,0.113,0.994,120.994,-6.046,0.0265,0.69
2aCsRmHTuWPL7WnL5uSijc,alternative,Miss You,Foster The People,0.635,0.779,0.937,108.003,-5.021,0.0324,0
6mfkHv00I6jhHIn7EWHJ2N,alternative,Just A Girl,No Doubt,0.629,0.333,0.809,127.401,-4.26,0.0545,0
3RsjkOS5Dou8j3AM9ssgpy,alternative,Lazy Eye,Silversun Pickups,0.398,0.433,0.954,157.766,-7.46,0.0299,0
1hWrl3T1kIH5b9zRHLfCOn,alternative,What's My Age Again?,blink-182,0.342,0.501,0.677,188.6,-5.264,0.102,0.000655
5sTVykpRs4eiZKn96bZogj,alternative,The Feel Good Drag,Anberlin,0.526,0.655,0.895,101.016,-5.56,0.0366,0.000191
3PbsDnKdrZY0ttX7VE9s5R,alternative,Underdog,Kasabian,0.46,0.448,0.822,155.766,-2.931,0.0402,2.44e-06
1e5grnGb7YIcX9EuJM1mtB,alternative,Higher,Creed,0.525,0.507,0.846,155.028,-3.173,0.12,3.95e-06
3HPfwpfUtcdyJPvlLtXtNg,alternative,Sirens,Pearl Jam,0.592,0.565,0.637,159.701,-3.607,0.0429,0
53Pgsvu3qSYO2aXt5J2vcL,alternative,Lego House,Ed Sheeran,0.685,0.57,0.831,99.983,-4.807,0.0293,2.23e-06
0jjphpegPbJIk0C6BSvTE5,alternative,Underdog,Imagine Dragons,0.682,0.772,0.592,93.202,-3.318,0.0488,0.000803
1kUmkp42FTNSl5bZmjj5Xq,alternative,I'm a Mess,Body Language,0.23,0.262,0.492,160.139,-4.465,0.0462,0.00943
57uX2vR9j9DNiANDYfXw1i,alternative,Never Say Never,The Fray,0.659,0.748,0.727,166.163,-6.238,0.0292,0.0425
51UtgWS4z1eMPuLQOzPtNH,alternative,Amber,311,0.474,0.641,0.774,162.978,-6.021,0.0409,0.0343
783qeLLLyhPR9HBIPL6MVf,alternative,I Can Talk,Two Door Cinema Club,0.379,0.37,0.879,102.021,-5.542,0.0467,0.00796
60ZGteAEtPCnGE6zevgUcd,alternative,Mountain Sound,Of Monsters and Men,0.428,0.478,0.982,165.098,-6.131,0.0391,7.5e-06
0o3v9K11uvV9YQHfiuerB6,alternative,Brianstorm,Arctic Monkeys,0.293,0.247,0.823,119.348,-9.258,0.0327,2.09e-06
13xQ9HD5FxWgurJrdlbQ5G,alternative,I Can Make You Love Me,British India,0.781,0.662,0.526,94.992,-5.823,0.0333,0.042
1CmUZGtH29Kx36C1Hleqlz,alternative,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.347,0.287,0.975,110.487,-5.188,0.0704,0.876
1tT1tIZAINzFZyjoPKtg7C,alternative,Dammit,Various Artists,0.772,0.871,0.826,119.995,-9.944,0.0326,0.291
52a6VcF23v5HB7KfDEmBHq,alternative,Carried Away,Passion Pit,0.383,0.547,0.599,148.018,-7.596,0.0323,0.000263
4ptSL1o2pRgNvrC4wsN1Pl,alternative,No Rain - Remastered 2002,Blind Melon,0.596,0.519,0.814,108.51,-7.721,0.0432,0
5WZn6AJc3D8xM58UqPlco9,alternative,My Fault,Imagine Dragons,0.558,0.488,0.837,117.963,-9.159,0.0251,0
2lFTzUnuGaWlWHJQokjRyb,alternative,Blue Jeans,Lana Del Rey,0.545,0.162,0.675,124.97,-7.681,0.0499,0.000629
6HFbq7cewJ7rPiffV0ciil,alternative,A Sky Full of Stars,Coldplay,0.663,0.94,0.777,143.003,-7.665,0.0718,0.00419
2HHiH52OPxe8qyVO7N4uH7,alternative,Bad Blood,Bastille,0.556,0.4,0.864,105.143,-25.741,0.0393,0.804
60a0Rd6pjrkxjPbaKzXjfq,alternative,In the End,Linkin Park,0.45,0.463,0.895,77.577,-30.016,0.0458,0.871
5wvYib82q05wiNjLElD8GJ,alternative,Dig,Incubus,0.519,0.506,0.871,111.951,-15.919,0.0329,0.857
7JNzuzPA578kryw1T49Nw2,alternative,Brothers,The War On Drugs,0.518,0.508,0.713,131.965,-13.599,0.0456,0.911
0gfBM40Ak48n7wrA0qTZPn,alternative,On & On,Fossil Collective,0.282,0.277,0.866,163.987,-19.423,0.0339,0.96
0Zbm5CKG9HHT9bwgvFc0qI,alternative,Decode - Twilight Soundtrack Version,Paramore,0.291,0.513,0.79,155.667,-18.651,0.0569,0.766
6vrUTGn5p8IrfTZ0J6sIVM,alternative,Iris,The Goo Goo Dolls,0.264,0.0801,0.129,105.314,-19.327,0.0403,0.846
7qxxr5CLf8rnIibe4eStzR,alternative,Cold,Various Artists,0.509,0.541,0.906,139.932,-9.312,0.0295,0.898
4W2KFrtcc1hUqoDzYCxSuG,alternative,It's About Time,Young the Giant,0.288,0.619,0.758,97.094,-17.902,0.0413,0.939
2LlvrdnLa3XbB1b4jYuCnl,alternative,R U Mine?,Arctic Monkeys,0.777,0.705,0.642,106.994,-15.187,0.0333,0.804
0ksiY8wT3FO1jrnafef7oR,alternative,Up & Out,Matthew Dear,0.48,0.826,0.875,116.754,-18.242,0.033,0.926
4hy4fb5D1KL50b3sng9cjw,alternative,Smells Like Teen Spirit,Nirvana,0.476,0.408,0.855,82.955,-7.34,0.0299,0.000677
1XPta4VLT78HQnVFd1hlsK,alternative,Today,The Smashing Pumpkins,0.6,0.582,0.93,130.976,-14.882,0.0446,0.68
7lO6vt8u0LHoh2s05x4fMk,alternative,Back Of The Van,Ladyhawke,0.613,0.641,0.913,102.524,-22.041,0.0437,0.806
6M23RkYPbVR91c4iWVNkcl,alternative,Changing,The Airborne Toxic Event,0.539,0.679,0.521,106.035,-37.325,0.036,0.894
7hm4HTk9encxT0LYC0J6oI,alternative,Someday,The Strokes,0.506,0.34,0.959,133.996,-10.354,0.0304,0.845
2YhapA5E1qTZ1Ykw9Y86ql,alternative,Run Boy Run,Woodkid,0.524,0.0827,0.803,140.003,-8.089,0.12,0.772
0CSTvWUps1YmpQoXXay9ol,alternative,Cosmic Love,Florence + The Machine,0.448,0.723,0.817,141.915,-8.83,0.0722,0.612
6TBmUrZflEhWqkuEWxaoEU,alternative,Golden Skans,Various Artists,0.322,0.269,0.947,189.994,-10.548,0.0282,0.926
4CDoeHIz44HzXq3j6LkZq6,alternative,Bring Me To Life,Evanescence,0.528,0.632,0.831,131.094,-27.824,0.0451,0.873
1JdKrFyoU05abww0Zv0ayQ,alternative,That's What You Get,Paramore,0.649,0.553,0.888,100.975,-28.607,0.0534,0.894
2lwwrWVKdf3LR9lbbhnr6R,alternative,Float On,Modest Mouse,0.509,0.332,0.843,140.055,-24.43,0.0482,0.0128
1gyee1JuFFiP476LQpRMYU,alternative,The Red,Chevelle,0.697,0.802,0.877,101.99,-17.748,0.0411,0.869
4NwJWJ7rIZBnv8TwNRhGG2,alternative,Left Hand Free,alt-J,0.448,0.407,0.733,142.008,-17.616,0.052,0.902
0agBriTy7L5vFjeFT4qXr9,alternative,Myth,Beach House,0.351,0.674,0.863,147.477,-22.377,0.0476,0.924
3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.579,0.78,0.861,161.959,-19.167,0.0339,0.907
2fzFS7hThb7AbkddM9nap1,alternative,Boy,Ra Ra Riot,0.515,0.134,0.867,129.971,-11.912,0.0292,0.856
1OppUXF0ZsVATRbEyHOTyA,alternative,Cha-Ching (Till We Grow Older),Imagine Dragons,0.402,0.496,0.597,81.806,-22.11,0.0486,0.935
3OtpZhuI28h9yDjDbOkqSb,alternative,Jane Says,Perry Farrell,0.466,0.778,0.832,136.773,-33.396,0.0365,0.906
04xogwJOuihGJT6oUatJ1N,alternative,Flood's New Light,Thee Oh Sees,0.223,0.174,0.908,161.61,-16.919,0.0505,0.846
1begl8Bjbo8q1eVtr5XGOV,alternative,Mlàdek,Russian Circles,0.469,0.28,0.701,130.057,-15.025,0.0302,0.959
6Gje7rIGi9HMOfcOf8YPUW,alternative,A Kingdom,Lanterns on the Lake,0.548,0.405,0.532,85.03,-14.2,0.0349,0.925
3jfr0TF6DQcOLat8gGn7E2,alternative,Do I Wanna Know?,Arctic Monkeys,0.531,0.726,0.542,171.878,-13.337,0.0853,0.621
6MDTpYxPFL0wtFd0pjfKws,alternative,Rhythm Of Love,Plain White T's,0.67,0.63,0.558,80.511,-13.071,0.031,0.844
5mkGfmJGFZpwK9nA5amOhv,alternative,Sex & Candy,Marcy Playground,0.644,0.831,0.811,154.903,-16.96,0.0468,0.952
7psPPGwhFzP3pyOcb3ivcT,alternative,Unbelievers,Vampire Weekend,0.502,0.218,0.417,180.301,-8.816,0.0291,0.865
0c4IEciLCDdXEhhKxj4ThA,alternative,Madness,Muse,0.294,0.0373,0.193,109.993,-14.828,0.0396,0.865
1YN0mPPnVPtLc5PCSjwAqA,ambient,Estuarine,Loscil,0.558,0.37,0.0259,157.811,-9.221,0.034,0.83
2MZSXhq4XDJWu6coGoXX1V,ambient,Avril 14th,Aphex Twin,0.663,0.227,0.372,113.016,-18.75,0.0716,0.632
4gzxtRQ0fX2xIkLdM7Gb1M,ambient,Deep Like Airline Failure,Proem,0.233,0.035,0.348,125.261,-16.852,0.0427,0.632
3OmDM9XrrObE2FMdf20KlK,ambient,Guell,Near The Parenthesis,0.285,0.0742,0.102,75.064,-14.376,0.0319,0.928
1sc7nr4cXBBN2PRsxrmls8,ambient,Þú ert sólin,Ólafur Arnalds,0.143,0.0372,0.174,75.304,-21.555,0.0359,0.666
6Uv5cYYxDwVRb8PVHGdXcN,ambient,Final Sunset - 2005 Digital Remaster,Brian Eno,0.14,0.0396,0.141,73.649,-14.197,0.0435,0.919
4hxlBScGRBIwP7FYjVzBBN,ambient,Fjögur píanó,Sigur Rós,0.566,0.266,0.556,75.983,-9.023,0.0246,0.936
5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.584,0.0514,0.396,140.023,-22.864,0.0492,0.815
1cdf1zudJQ6vNqATITlYUG,ambient,Friedel,Helios,0.355,0.0305,0.316,99.908,-7.051,0.0282,0.463
5jDZmeig1f7c0Sz8xSiocb,ambient,Sky Trees,Solar Fields,0.508,0.287,0.38,159.992,-36.058,0.0419,0.898
3md3vi2KPEjP6hk4Rs21oV,ambient,Rain Geometrics,H.U.V.A. Network,0.593,0.157,0.711,120.006,-12.374,0.0353,0.907
4BwFp2iTgaXviDJ4zYh9TB,ambient,Our Hearts Of Ruin,Blue Sky Black Death,0.55,0.371,0.575,124.87,-14.753,0.0286,0.886
1r1OeKQ1y7Q20A6ekUXtYq,ambient,Papua New Guinea,The Future Sound Of London,0.0602,0.0361,0.0942,63.052,-13.768,0.0448,0.876
2pN0C4dICHk5z2KRS3c66l,ambient,Sea,Patrick O'Hearn,0.0724,0.0365,0.018,70.67,-7.915,0.0308,0.706
20VAzxnjcM785fAztSlR5g,ambient,The Secret Place - Remastered 2005,Brian Eno,0.644,0.581,0.817,143.977,-22.444,0.0406,0.914
02ARurN3YINKqNGod37rt7,ambient,Tierra Azul,Vibrasphere,0.775,0.414,0.615,124.435,-9.797,0.0276,0.87
3HEbveYYuMeyYjQWiJu3ce,ambient,Raver,Burial,0.447,0.276,0.704,90.82,-11.652,0.0479,0.966
5z0QLEpkbUh00SevSuYxOh,ambient,Divine Moments Of Truth,Shpongle,0.579,0.36,0.607,108.965,-33.19,0.0337,0.963
5KLZDzUwTvJmNV3t5bjBCs,ambient,Hungry Face,Mogwai,0.107,0.0559,0.0577,65.04,-24.639,0.0581,0.867
1vriNGX7VD9Cx0Z2N2IglO,ambient,Kobresia,Biosphere,0.245,0.0818,0.097,67.921,-21.225,0.0566,0.969
6OVGIvAMeq5LCl2ye1Zqbo,ambient,Gravity Jump,Martin Stig Andersen,0.0975,0.0881,0.143,50.471,-23.72,0.0398,0.919
6NMzqYlfHbWkHAOITIOZXR,ambient,Trace,Fennesz,0.366,0.122,0.43,99.988,-9.957,0.0312,0.879
3f0VPZ4bXOERhB4p1f3vkj,ambient,White Pixels,Sync24,0.543,0.0222,0.775,106.018,-33.058,0.0483,0.817
1xPec5BN0Zxv77zrWKq43S,ambient,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.247,0.135,0.331,185.176,-18.954,0.0448,0.884
4I7pO04IarBBQAcqRMcWhz,ambient,Freeze-frames,Biosphere,0.638,0.357,0.258,145.81,-25.027,0.0393,0.909
3aSi0UcesbPx5ADnOqxkrr,ambient,I Love Riding My Bicycle,Porn Sword Tobacco,0.563,0.0766,0.509,100.012,-7.356,0.0384,0.895
5v8tkWxBbFuRwpS7ou18SN,ambient,Small Little Green Cubes,AES DANA,0.147,0.028,0.0979,82.203,-19.436,0.0335,0.898
0TRq2ogAfvdVXKnZ6yvv9O,ambient,Nightfalls,Hecq,0.0762,0.133,0.0528,80.67,-15.88,0.0401,0.879
4IN34Iq5T9x1vN6MASxvS9,ambient,A Stream With Bright Fish - 2005 Digital Remaster,Harold Budd,0.0735,0.0281,0.117,80.877,-24.717,0.0458,0.88
4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,0.449,0.0558,0.192,130.052,-6.722,0.112,0.00246
2bdZDXDoFLzazaomjzoER8,ambient,Highschool Lover,Air,0.117,0.159,0.333,93.862,-18.365,0.0514,0.973
4oHLmIbw3CkGvJ5EV96TKR,ambient,Frailty (For the Dearly Departed),Hammock,0.857,0.754,0.764,125.015,-13.276,0.0383,0.916
6BXvSPUVossmiwVKpYIu2m,ambient,Moth,Apparat,0.3,0.0392,0.18,109.699,-22.526,0.0367,0.931
5mtuOStn5Ntl6BkI5M8gji,ambient,Woods And Gives Away (Instrumental),Helios,0.191,0.0392,0.154,112.881,-15.474,0.0354,0.829
4ndxvwmOqdQKG1ze16vn9j,ambient,The Day I Would Never Have,Deaf Center,0.701,0.586,0.557,109.995,-17.751,0.0449,0.838
4SxoponB2oxqjuOSNYhTjb,ambient,All In Forms,Bonobo,0.143,0.0455,0.216,62.39,-15.991,0.0367,0.489
6uW8KTrcoTXRcU4xYP8TqQ,ambient,Mono No Aware,Hammock,0.155,0.0496,0.47,84.218,-14.778,0.0362,0.881
6Ss7upGobLSpoLNmO7jj7u,ambient,Varúð,Sigur Rós,0.316,0.22,0.569,119.905,-14.011,0.0427,0.917
26txolfsixS8C767jpTREx,ambient,Back Side Of The Moon,The Orb,0.0607,0.0512,0.0948,50.341,-3.64,0.0449,3.76e-05
0RMsGMzDJuTXllcYs4a3Nr,ambient,Reciting The Airships,Eluvium,0.577,0.177,0.729,126.988,-3.869,0.111,0.000122
6l0LbTF2V77M3LPpcOBmqX,ambient,Halcyon and On and On,Orbital,0.365,0.279,0.112,119.602,-2.541,0.151,0.000897
3yigNKyVC17jQxYY1aSPZx,ambient,Cerebral,The Future Sound Of London,0.465,0.0987,0.363,75.012,-4.363,0.0436,0
